profile,image,outcome,race_scores
6940a3df-de08-4993-b31c-58cab7509e27,image_6.png,-1,"[0.22098403 0.03931498 0.28846028 0.21833766 0.11283684 0.06324672
 0.05681946]"
6120ec97-e115-4953-b28a-375b88bb706a,image_0.png,1,"[1.9487891e-02 1.7075170e-05 1.0936764e-02 8.3163780e-01 1.2701848e-01
 7.0439238e-04 1.0197507e-02]"
6120ec97-e115-4953-b28a-375b88bb706a,image_1.png,-1,"[5.62903937e-03 6.12710380e-07 5.05215896e-04 9.17120695e-01
 7.66211301e-02 2.09389927e-05 1.02319624e-04]"
6120ec97-e115-4953-b28a-375b88bb706a,image_2.png,-1,"[1.2546602e-02 3.2232144e-06 2.1371448e-03 8.7639797e-01 1.0830808e-01
 1.0763231e-04 4.9924164e-04]"
6120ec97-e115-4953-b28a-375b88bb706a,image_3.png,-1,"[8.6250164e-02 2.8910088e-05 1.6107034e-02 7.7923322e-01 1.0278101e-01
 1.1918073e-03 1.4407864e-02]"
6120ec97-e115-4953-b28a-375b88bb706a,image_4.png,-1,"[2.7122957e-01 4.7961503e-04 8.8065676e-03 6.4880019e-01 5.5164825e-02
 8.1036420e-04 1.4708928e-02]"
6120ec97-e115-4953-b28a-375b88bb706a,image_5.png,1,"[1.9487891e-02 1.7075170e-05 1.0936764e-02 8.3163780e-01 1.2701848e-01
 7.0439238e-04 1.0197507e-02]"
1099f0a4-ba6a-4843-a78f-10ca4c273935,image_0.png,1,"[9.1280347e-01 2.5222255e-06 4.3884147e-02 1.4150321e-03 2.8295943e-03
 6.9463428e-04 3.8370546e-02]"
1099f0a4-ba6a-4843-a78f-10ca4c273935,image_1.png,1,"[7.0219034e-01 4.5526293e-04 7.0235156e-02 2.3252922e-04 2.5441381e-04
 8.0080396e-03 2.1862425e-01]"
1099f0a4-ba6a-4843-a78f-10ca4c273935,image_2.png,0,"[0.6981547  0.02030651 0.06510984 0.07610845 0.04192725 0.04261047
 0.05578271]"
1099f0a4-ba6a-4843-a78f-10ca4c273935,image_3.png,1,"[8.88213336e-01 3.48265341e-04 6.63976446e-02 6.95026902e-05
 1.02451086e-04 6.39798294e-04 4.42289524e-02]"
1099f0a4-ba6a-4843-a78f-10ca4c273935,image_4.png,1,"[3.4983641e-01 2.5290263e-05 2.4719942e-02 2.5313083e-04 2.2114214e-04
 7.5208384e-04 6.2419200e-01]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_0.png,1,"[9.9349236e-01 1.5885644e-07 8.2477555e-04 8.8704810e-06 1.0050924e-05
 3.3106746e-05 5.6307423e-03]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_1.png,1,"[9.9781698e-01 5.9470045e-07 5.1991350e-04 2.2617816e-05 1.3821953e-05
 3.7637841e-05 1.5883701e-03]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_2.png,1,"[9.5128268e-01 5.0842791e-06 1.7723107e-03 9.8236946e-05 1.2686818e-04
 1.3677545e-03 4.5347061e-02]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_3.png,1,"[9.99206543e-01 1.72731774e-07 2.38922934e-04 1.36950675e-05
 1.00429434e-05 8.83227403e-06 5.21689130e-04]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_4.png,1,"[9.9955738e-01 1.1611050e-07 1.6554241e-04 1.8027987e-07 5.7321216e-07
 1.0529887e-05 2.6576358e-04]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_5.png,1,"[9.9504031e-02 1.4167380e-05 1.1865223e-03 1.0736232e-05 5.7848709e-05
 3.7175251e-04 8.9885491e-01]"
0cd7a0b9-6c27-4975-b624-32a682600940,image_6.png,1,"[9.9349236e-01 1.5885644e-07 8.2477555e-04 8.8704810e-06 1.0050924e-05
 3.3106746e-05 5.6307423e-03]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_0.png,-1,"[6.3095911e-04 8.4178355e-05 3.2138152e-03 8.7319750e-01 1.2150969e-01
 3.7449325e-04 9.8933338e-04]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_1.png,-1,"[6.7509762e-03 1.4664097e-04 1.9757045e-02 4.5375764e-01 4.6161685e-02
 4.4302949e-01 3.0396506e-02]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_2.png,-1,"[8.8763615e-04 4.4232607e-07 3.0994639e-04 7.8204346e-01 2.1672453e-01
 2.5739093e-05 8.2018814e-06]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_3.png,-1,"[1.9930594e-04 2.9292453e-06 3.3701767e-04 9.1556096e-01 8.3831146e-02
 4.0341136e-05 2.8276569e-05]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_4.png,-1,"[2.4998561e-02 3.7388148e-04 1.1069521e-02 7.9595691e-01 1.5524855e-01
 1.1232299e-03 1.1229356e-02]"
9816a3fa-a071-43d1-b7fc-c8318406a284,image_5.png,-1,"[6.3095911e-04 8.4178355e-05 3.2138152e-03 8.7319750e-01 1.2150969e-01
 3.7449325e-04 9.8933338e-04]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_0.png,-1,"[6.2669023e-06 9.9891245e-01 8.7082153e-04 2.3105654e-06 3.4388635e-05
 1.7101497e-04 2.5970767e-06]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_1.png,-1,"[0.00114727 0.81621563 0.06069254 0.00424321 0.01474974 0.10203864
 0.00091295]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_2.png,-1,"[1.1151056e-04 7.4262112e-01 4.5369636e-02 1.4559875e-04 5.1167761e-03
 2.0656784e-01 6.7497007e-05]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_3.png,-1,"[2.2673424e-04 9.5366466e-01 1.3492813e-02 4.6508696e-05 5.5115286e-04
 3.1983763e-02 3.4329038e-05]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_4.png,-1,"[1.6670076e-05 9.9542177e-01 1.6561166e-03 7.0366923e-06 1.6230224e-04
 2.7339014e-03 2.1167893e-06]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_5.png,-1,"[1.2451829e-04 9.7993094e-01 6.7577185e-03 3.1899523e-05 3.6085397e-04
 1.2742342e-02 5.1703024e-05]"
5084023a-5d47-4ee9-bfe7-952f2d188eb3,image_6.png,-1,"[6.2669023e-06 9.9891245e-01 8.7082153e-04 2.3105654e-06 3.4388635e-05
 1.7101497e-04 2.5970767e-06]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_0.png,-1,"[1.9537511e-05 9.8599011e-01 1.6842360e-03 6.9782105e-03 5.1973844e-03
 1.2766385e-04 2.9019391e-06]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_1.png,-1,"[4.5356894e-05 9.9726540e-01 1.0817150e-03 4.8863236e-04 1.0989251e-03
 1.6111529e-05 3.8960616e-06]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_2.png,-1,"[5.5632397e-04 9.8947859e-01 3.1916697e-03 2.4573335e-03 3.7301681e-03
 5.4095319e-04 4.5002245e-05]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_3.png,-1,"[5.2294548e-05 9.8970437e-01 3.1559158e-03 1.4119564e-03 5.6315884e-03
 4.0759816e-05 3.0985295e-06]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_4.png,-1,"[3.4761784e-04 8.3386195e-01 1.3703166e-02 4.9417235e-02 1.0255412e-01
 9.9673533e-05 1.6303326e-05]"
8198df5c-53a2-4300-9528-fdbb2272df60,image_5.png,-1,"[1.9537511e-05 9.8599011e-01 1.6842360e-03 6.9782105e-03 5.1973844e-03
 1.2766385e-04 2.9019391e-06]"
1c57da01-96a3-44a4-84e3-a90de693b54e,image_0.png,-1,"[6.7976052e-01 3.1171796e-05 1.1947730e-01 1.4003895e-01 4.8061375e-02
 1.5869177e-03 1.1043781e-02]"
1c57da01-96a3-44a4-84e3-a90de693b54e,image_1.png,-1,"[3.32513708e-04 6.12545534e-07 7.03430793e-04 8.81178200e-01
 1.17641956e-01 1.11044050e-04 3.23065906e-05]"
1c57da01-96a3-44a4-84e3-a90de693b54e,image_2.png,-1,"[1.7377730e-03 1.2051755e-05 9.1857684e-04 9.6711600e-01 2.9528283e-02
 5.0131861e-05 6.3724030e-04]"
1c57da01-96a3-44a4-84e3-a90de693b54e,image_3.png,-1,"[3.7402255e-03 5.3783864e-05 2.6494775e-02 7.6203007e-01 2.0666203e-01
 3.4363876e-04 6.7555637e-04]"
1c57da01-96a3-44a4-84e3-a90de693b54e,image_4.png,-1,"[3.27053503e-03 6.85126361e-05 1.56168835e-02 8.04820180e-01
 1.69659391e-01 3.12683033e-03 3.43766506e-03]"
037c587a-7b8d-46d8-a981-ca5d0ce46795,image_0.png,0,"[0.15111277 0.00211515 0.48601186 0.01784799 0.06816926 0.1770575
 0.09768549]"
037c587a-7b8d-46d8-a981-ca5d0ce46795,image_1_2.png,-1,"[0.00508101 0.01432    0.16877568 0.01405261 0.2245127  0.57183486
 0.00142311]"
037c587a-7b8d-46d8-a981-ca5d0ce46795,image_2.png,-1,"[0.01806355 0.01593705 0.12321491 0.00303182 0.02150287 0.7981899
 0.0200599 ]"
037c587a-7b8d-46d8-a981-ca5d0ce46795,image_3_2.png,-1,"[0.10455353 0.00268571 0.33303052 0.00442565 0.01484266 0.49628663
 0.04417528]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_0.png,1,"[9.77396965e-01 2.91972101e-05 1.03810048e-02 2.46835816e-06
 1.31721745e-05 7.93458603e-04 1.13838026e-02]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_1.png,1,"[6.7673481e-01 6.6142424e-04 1.1433989e-01 1.0045699e-03 1.0394760e-03
 4.2009652e-02 1.6421026e-01]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_2.png,0,"[8.4368193e-01 1.5978239e-04 5.8469601e-02 2.2785237e-02 1.6943006e-02
 3.5780943e-03 5.4382306e-02]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_3.png,0,"[9.1937029e-01 7.7313693e-05 4.6353880e-02 1.6825656e-04 1.4610503e-04
 6.5599196e-03 2.7324213e-02]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_4.png,0,"[9.2671108e-01 3.0150707e-04 5.0208800e-02 2.1402660e-04 2.9599766e-04
 2.8203861e-03 1.9448215e-02]"
1e3dcafc-4040-4927-957d-4a5e828a8c9b,image_5.png,1,"[9.77396965e-01 2.91972101e-05 1.03810048e-02 2.46835816e-06
 1.31721745e-05 7.93458603e-04 1.13838026e-02]"
5977794a-b7e4-4bd4-b18d-0448e88a6988,image_0.png,-1,"[7.9458565e-01 6.7043170e-06 1.0796130e-02 5.7974078e-02 9.0183802e-03
 4.7822500e-04 1.2714082e-01]"
5977794a-b7e4-4bd4-b18d-0448e88a6988,image_1.png,-1,"[4.5498991e-01 1.6672711e-04 1.6692105e-01 9.4606047e-03 1.5112339e-02
 4.1001122e-03 3.4924927e-01]"
5977794a-b7e4-4bd4-b18d-0448e88a6988,image_2.png,-1,"[0.18461671 0.00088185 0.7595476  0.00782904 0.01752749 0.0154635
 0.01413382]"
5977794a-b7e4-4bd4-b18d-0448e88a6988,image_3.png,-1,"[7.9458565e-01 6.7043170e-06 1.0796130e-02 5.7974078e-02 9.0183802e-03
 4.7822500e-04 1.2714082e-01]"
13148fac-29ff-475c-a740-95946447b38e,image_0.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
13148fac-29ff-475c-a740-95946447b38e,image_1.png,-1,"[1.28734857e-03 1.21246912e-01 1.06911855e-02 8.43770728e-02
 7.72285879e-01 9.96707752e-03 1.44493475e-04]"
13148fac-29ff-475c-a740-95946447b38e,image_2.png,-1,"[3.2925510e-04 9.9271435e-01 3.6546139e-03 1.0663516e-04 6.7522819e-04
 2.4418705e-03 7.8047146e-05]"
13148fac-29ff-475c-a740-95946447b38e,image_3.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
3d6259c2-4e6a-4c53-ab09-3c2fe55b32ab,image_0.png,0,"[0.10947821 0.06050851 0.22708425 0.00825908 0.0090294  0.5381104
 0.0475301 ]"
3d6259c2-4e6a-4c53-ab09-3c2fe55b32ab,image_1.png,-1,"[5.1743822e-04 8.5015628e-05 1.9085519e-02 2.1858557e-05 7.9927128e-04
 9.7661358e-01 2.8773050e-03]"
3d6259c2-4e6a-4c53-ab09-3c2fe55b32ab,image_2.png,-1,"[1.6708486e-02 1.3135984e-03 1.6350161e-01 2.7773055e-04 1.3468922e-03
 8.1319624e-01 3.6555319e-03]"
3d6259c2-4e6a-4c53-ab09-3c2fe55b32ab,image_3.png,-1,"[3.2316628e-05 6.2335689e-06 3.8129676e-04 8.8241250e-06 4.7941638e-05
 9.9950743e-01 1.5937407e-05]"
3d6259c2-4e6a-4c53-ab09-3c2fe55b32ab,image_4.png,0,"[0.10947821 0.06050851 0.22708425 0.00825908 0.0090294  0.5381104
 0.0475301 ]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_0.png,1,"[0.08318157 0.00241829 0.45360115 0.07417339 0.16568318 0.07096101
 0.1499814 ]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_1.png,1,"[0.34147465 0.00115982 0.57383907 0.00252047 0.01065039 0.03290809
 0.03744752]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_2.png,0,"[0.33137122 0.00150452 0.21998745 0.0163018  0.01636427 0.00456464
 0.40990615]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_3.png,0,"[0.03846383 0.00234025 0.38275832 0.10242534 0.39806336 0.06221681
 0.01373202]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_4.png,1,"[0.14690717 0.06876837 0.6471497  0.01403317 0.07651109 0.03120482
 0.0154256 ]"
f6f4c024-39bd-48ec-94e9-8f6c9a46977e,image_5.png,1,"[0.42597213 0.00224348 0.18383345 0.1546615  0.09490057 0.00576149
 0.13262744]"
7b750cce-1b58-4c4d-a007-db8b25abdb55,image_0.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
7b750cce-1b58-4c4d-a007-db8b25abdb55,image_1.png,-1,"[8.02121882e-04 3.83756209e-08 4.79209193e-05 9.70781624e-01
 2.83437967e-02 1.04697720e-05 1.41095725e-05]"
7b750cce-1b58-4c4d-a007-db8b25abdb55,image_2.png,-1,"[3.4952443e-02 3.3487593e-06 7.4378902e-04 7.5918829e-01 2.0475966e-01
 5.1401421e-05 3.0112712e-04]"
7b750cce-1b58-4c4d-a007-db8b25abdb55,image_3.png,-1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
cfa3f844-61da-4249-a104-e98ddbd919ec,image_0.png,-1,"[0.33429626 0.01542308 0.3833703  0.17277126 0.07186509 0.00050458
 0.02176943]"
cfa3f844-61da-4249-a104-e98ddbd919ec,image_1.png,-1,"[0.017234   0.4463531  0.41288602 0.02936977 0.08227415 0.0018313
 0.01005164]"
cfa3f844-61da-4249-a104-e98ddbd919ec,image_2.png,-1,"[8.8211684e-04 9.1356272e-01 6.5315574e-02 5.1129013e-03 1.2069187e-02
 1.9531897e-03 1.1042639e-03]"
cfa3f844-61da-4249-a104-e98ddbd919ec,image_3.png,-1,"[0.33429626 0.01542308 0.3833703  0.17277126 0.07186509 0.00050458
 0.02176943]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_0.png,-1,"[3.5952399e-03 3.0199901e-06 2.4131162e-03 9.3632329e-01 5.7336848e-02
 4.9120106e-05 2.7923918e-04]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_1.png,-1,"[1.7343917e-04 2.5317632e-07 3.1920741e-04 9.7798181e-01 2.1476196e-02
 3.4555913e-05 1.4577308e-05]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_2.png,-1,"[2.4769299e-02 3.0725616e-07 1.0318359e-03 8.8459158e-01 8.9307055e-02
 6.7399837e-05 2.3250810e-04]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_3.png,-1,"[1.7605440e-03 4.6736636e-06 1.2197195e-03 8.3381259e-01 1.6307496e-01
 7.3756069e-05 5.3596188e-05]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_4.png,-1,"[5.4661860e-03 3.3095176e-07 3.0312553e-04 9.7591567e-01 1.8201059e-02
 4.1318031e-05 7.2308700e-05]"
66ccdf78-39f9-479b-9781-212bdbaddb3a,image_5.png,-1,"[3.3205014e-03 9.3804283e-07 1.5605233e-03 9.7350520e-01 2.1326529e-02
 1.6210963e-04 1.2420015e-04]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_0.png,-1,"[0.00104814 0.84935075 0.02436464 0.03954623 0.05648172 0.02577519
 0.0034333 ]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_1.png,-1,"[3.09275092e-05 9.67206240e-01 1.58770091e-03 3.57771205e-04
 1.61326770e-02 1.45675745e-02 1.17153060e-04]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_2.png,-1,"[0.00927036 0.38053513 0.2408423  0.0493088  0.17231537 0.14614972
 0.00157834]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_3.png,-1,"[6.72293172e-05 2.11391181e-01 4.19465546e-03 1.01614896e-04
 2.83460366e-03 7.81394422e-01 1.63814293e-05]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_4.png,-1,"[0.02116084 0.11074898 0.09681232 0.09345441 0.58112997 0.08476337
 0.01193022]"
db537a94-5a26-40f9-9613-e95ec2b0dc5e,image_5.png,-1,"[0.09657294 0.13590017 0.12343868 0.0910174  0.07324774 0.06698459
 0.41283858]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_0.png,0,"[6.6075504e-01 2.1353864e-05 1.8697064e-02 2.5534770e-01 5.2053928e-02
 6.0343684e-04 1.2521483e-02]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_1.png,1,"[9.1414022e-01 8.0457234e-05 6.7703068e-02 1.3512892e-04 4.9616763e-04
 2.4758626e-03 1.4969090e-02]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_2.png,1,"[9.2512035e-01 4.4259048e-04 3.6636744e-02 1.5738763e-02 9.4286948e-03
 1.2690698e-04 1.2505904e-02]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_3.png,1,"[9.2951995e-01 1.6164468e-04 3.9728098e-02 1.0636168e-03 2.1513493e-03
 2.0148321e-03 2.5360512e-02]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_4.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
c218b51b-15fc-41f1-9720-37cf0b1ec7b4,image_5.png,0,"[0.21084031 0.00138854 0.16496266 0.23765104 0.0928242  0.0166555
 0.27567774]"
3fae81e0-12db-49a4-8d25-2d7ba1ab6548,image_0.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
3fae81e0-12db-49a4-8d25-2d7ba1ab6548,image_1.png,1,"[3.3682421e-01 8.8794977e-06 3.2605203e-03 4.8015438e-05 2.6100397e-05
 6.2309147e-04 6.5920919e-01]"
3fae81e0-12db-49a4-8d25-2d7ba1ab6548,image_2.png,1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
3fae81e0-12db-49a4-8d25-2d7ba1ab6548,image_3.png,0,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_0.png,1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_1.png,-1,"[5.37410269e-05 1.08304212e-03 1.80396880e-03 1.02802075e-01
 8.94123375e-01 1.30838467e-04 2.93816879e-06]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_2.png,-1,"[5.1907110e-03 3.0154869e-04 4.3298513e-02 5.7623255e-01 3.6888236e-01
 3.2076926e-04 5.7735532e-03]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_3.png,-1,"[1.2504188e-03 2.2523516e-04 1.8973846e-02 2.8197026e-01 6.9509608e-01
 2.4289745e-03 5.5159464e-05]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_4.png,-1,"[0.06072133 0.023439   0.00965379 0.72828186 0.16681343 0.00234581
 0.00874483]"
dc670717-b2f8-41c6-884b-5a7024923e85,image_5.png,1,"[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714 0.14285714
 0.14285714]"
22b59bcb-a5dd-4be4-a942-62d6aec7041d,image_0.png,-1,"[6.4573634e-01 4.3202349e-04 1.3343613e-01 8.9738071e-03 4.4871997e-03
 1.6565046e-03 2.0527798e-01]"
22b59bcb-a5dd-4be4-a942-62d6aec7041d,image_1.png,-1,"[0.21226417 0.21917951 0.33072254 0.02066894 0.08527955 0.05683262
 0.07505269]"
22b59bcb-a5dd-4be4-a942-62d6aec7041d,image_2.png,-1,"[0.5829773  0.0047541  0.11440639 0.00398153 0.00512339 0.00300927
 0.285748  ]"
22b59bcb-a5dd-4be4-a942-62d6aec7041d,image_3.png,-1,"[6.4573634e-01 4.3202349e-04 1.3343613e-01 8.9738071e-03 4.4871997e-03
 1.6565046e-03 2.0527798e-01]"
70568f21-6ece-4297-a1c2-348caef948aa,image_0.png,0,"[3.33261609e-01 2.06513054e-04 1.28736645e-02 1.17350617e-04
 1.98510010e-04 1.43144454e-03 6.51910901e-01]"
70568f21-6ece-4297-a1c2-348caef948aa,image_1.png,1,"[7.0438915e-01 1.6080537e-04 5.2784705e-03 1.5155494e-05 8.6167536e-05
 1.2277797e-03 2.8884247e-01]"
70568f21-6ece-4297-a1c2-348caef948aa,image_2.png,-1,"[6.4201516e-01 1.4775254e-04 5.2114338e-02 3.5057563e-04 1.5837187e-04
 2.1120948e-04 3.0500263e-01]"
70568f21-6ece-4297-a1c2-348caef948aa,image_3.png,-1,"[9.9010968e-01 1.9028466e-06 1.5848185e-03 1.1166970e-05 8.7297185e-06
 9.5197058e-05 8.1885057e-03]"
70568f21-6ece-4297-a1c2-348caef948aa,image_4.png,0,"[3.33261609e-01 2.06513054e-04 1.28736645e-02 1.17350617e-04
 1.98510010e-04 1.43144454e-03 6.51910901e-01]"
7774ce22-104c-465b-ae0d-67a21f929a0f,image_0.png,-1,"[7.5353876e-02 2.5825723e-04 3.7314820e-01 2.4821350e-02 1.9641673e-02
 1.9854778e-01 3.0822882e-01]"
7774ce22-104c-465b-ae0d-67a21f929a0f,image_1.png,-1,"[3.4072396e-01 3.1453060e-04 6.9437534e-02 5.0856036e-01 4.4410925e-02
 4.0873499e-03 3.2465361e-02]"
7774ce22-104c-465b-ae0d-67a21f929a0f,image_2.png,-1,"[4.1298044e-01 4.5544424e-05 2.0029651e-01 6.9304360e-03 6.2010149e-03
 1.5649818e-02 3.5789627e-01]"
7774ce22-104c-465b-ae0d-67a21f929a0f,image_3.png,-1,"[7.5353876e-02 2.5825723e-04 3.7314820e-01 2.4821350e-02 1.9641673e-02
 1.9854778e-01 3.0822882e-01]"
50956c8e-d93d-4cc5-bb9e-830d419c29b2,image_0.png,-1,"[0.05362122 0.28062564 0.17055827 0.00815653 0.09575573 0.3791282
 0.01215445]"
50956c8e-d93d-4cc5-bb9e-830d419c29b2,image_1.png,-1,"[0.1739023  0.00670498 0.41909295 0.00059857 0.00153231 0.11066938
 0.28749946]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_0.png,1,"[0.62446475 0.00098374 0.04624888 0.00244016 0.00170678 0.0069763
 0.31717932]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_1.png,1,"[0.70947236 0.00110621 0.10600657 0.03459771 0.01807295 0.00561365
 0.12513055]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_2.png,1,"[5.5144846e-01 6.6330344e-05 1.0800444e-01 2.7253557e-04 3.1294950e-04
 1.8042196e-03 3.3809102e-01]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_3.png,-1,"[1.81859732e-01 8.05932432e-05 6.43443406e-01 6.70639973e-04
 6.00781990e-04 6.59162477e-02 1.07428655e-01]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_4.png,-1,"[2.2754359e-01 7.1912142e-04 7.2098178e-01 1.1813408e-03 1.5302513e-03
 3.3221725e-02 1.4822289e-02]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_5.png,-1,"[3.18132818e-01 1.55282365e-02 4.82783616e-01 2.99997919e-05
 1.20034769e-04 2.50563510e-02 1.58348933e-01]"
318c3ff9-9f09-4d15-a6af-029d9e527881,image_6.png,1,"[0.62446475 0.00098374 0.04624888 0.00244016 0.00170678 0.0069763
 0.31717932]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_0.png,-1,"[9.9635613e-01 6.1186606e-06 1.1245040e-03 7.4997562e-04 1.0123324e-03
 4.5419758e-05 7.0545281e-04]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_1.png,-1,"[1.0000000e+00 1.5959898e-11 3.9868522e-09 1.2366581e-08 1.0807534e-08
 3.0988359e-10 1.2454725e-08]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_2.png,-1,"[0.6555773  0.00198256 0.01719011 0.03177819 0.00923584 0.00210728
 0.2821288 ]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_3.png,-1,"[9.9926913e-01 6.2944218e-07 4.8611815e-05 1.4115978e-04 9.7659453e-05
 6.5896666e-06 4.3609261e-04]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_4.png,-1,"[9.1613990e-01 4.6907826e-05 6.0256928e-02 1.1493909e-04 2.6595232e-04
 2.0284492e-03 2.1146914e-02]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_5.png,-1,"[9.9999678e-01 2.2168516e-09 1.0029904e-06 6.4943151e-07 7.5263222e-07
 2.7073687e-08 6.7814233e-07]"
759acc89-21dd-4694-bfd6-e40acf8004f3,image_6.png,-1,"[9.9635613e-01 6.1186606e-06 1.1245040e-03 7.4997562e-04 1.0123324e-03
 4.5419758e-05 7.0545281e-04]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_0.png,-1,"[0.6203342  0.00149393 0.25718427 0.00255308 0.00462181 0.0022898
 0.11152302]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_1.png,-1,"[4.5980483e-01 9.2861865e-04 5.0609179e-02 4.9202691e-04 2.9563432e-04
 5.1006267e-04 4.8735961e-01]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_2.png,-1,"[6.8654902e-02 1.3300289e-04 6.9671941e-01 3.6018894e-03 6.7280261e-03
 1.5564288e-01 6.8519920e-02]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_3.png,-1,"[0.12393464 0.08709714 0.57436216 0.00229701 0.01022974 0.18692733
 0.01515198]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_4.png,-1,"[6.2086213e-01 7.8721569e-05 1.8706673e-01 9.7956014e-05 1.4848026e-04
 2.1554751e-03 1.8959059e-01]"
c5711c3a-6da0-40af-84a3-cc52cc448b6d,image_5.png,-1,"[0.6203342  0.00149393 0.25718427 0.00255308 0.00462181 0.0022898
 0.11152302]"
0ab432eb-68ac-4bb4-b916-414a511e1f08,image_0.png,0,"[0.42191103 0.01362491 0.37043104 0.03034794 0.08295266 0.0447743
 0.03595815]"
